Integration Time (micros): 98000         
Min saturation: -188.99394239295856         
Max saturation: 916.0969101751331         
Wavelength (nm), Intensity (Counts)
4.661556216675816131e+02,3.417698896079177757e+03
4.663653953614015677e+02,3.337101841820151549e+03
4.665751543623597968e+02,3.400428098737957953e+03
4.667848986690734705e+02,3.342858774267224817e+03
4.669946282801593043e+02,3.360129571608444621e+03
4.672043431942343545e+02,3.383157301396738148e+03
4.674140434099156209e+02,3.377400368949664880e+03
4.676237289258198189e+02,3.346696729231940481e+03
4.678333997405641185e+02,3.433050715938039957e+03
4.680430558527652920e+02,3.331344909373078281e+03
4.682526972610403959e+02,3.385076278879095753e+03
4.684623239640062025e+02,3.500214927820561570e+03
4.686719359602798249e+02,3.281451494831776472e+03
4.688815332484781493e+02,3.475268220549910893e+03
4.690911158272180046e+02,3.342858774267224817e+03
4.693006836951164473e+02,3.381238323914380089e+03
4.695102368507903634e+02,3.339020819302509608e+03
4.697197752928566956e+02,3.333263886855436340e+03
4.699292990199323867e+02,3.396590143773242289e+03
4.701388080306343795e+02,3.467592310620479566e+03
4.703483023235795599e+02,3.386995256361453357e+03
4.705577818973849276e+02,3.385076278879095753e+03
4.707672467506673684e+02,3.410022986149746885e+03
4.709766968820438819e+02,3.367805481537875949e+03
4.711861322901312974e+02,3.373562413984949217e+03
4.713955529735466143e+02,3.521323680126497038e+03
4.716049589309067187e+02,3.339020819302509608e+03
4.718143501608287806e+02,3.390833211326169021e+03
4.720237266619292882e+02,3.465673333138121961e+03
4.722330884328256388e+02,3.344777751749582876e+03
4.724424354721344912e+02,3.411941963632104489e+03
4.726517677784728448e+02,3.315993089514216081e+03
4.728610853504576426e+02,3.369724459020233553e+03
4.730703881867058271e+02,3.386995256361453357e+03
4.732796762858343413e+02,3.381238323914380089e+03
4.734889496464600143e+02,3.413860941114462094e+03
4.736982082671999592e+02,3.396590143773242289e+03
4.739074521466710621e+02,3.369724459020233553e+03
4.741166812834900952e+02,3.482944130479341766e+03
4.743258956762742287e+02,3.421536851043893421e+03
4.745350953236402916e+02,3.408104008667388825e+03
4.747442802242051130e+02,3.390833211326169021e+03
4.749534503765858631e+02,3.408104008667388825e+03
4.751626057793992004e+02,3.388914233843811417e+03
4.753717464312622951e+02,3.373562413984949217e+03
4.755808723307919195e+02,3.396590143773242289e+03
4.757899834766051868e+02,3.434969693420397562e+03
4.759990798673188124e+02,3.381238323914380089e+03
4.762081615015499665e+02,3.390833211326169021e+03
4.764172283779154213e+02,3.402347076220315557e+03
4.766262804950321197e+02,3.479106175514626102e+03
4.768353178515170043e+02,3.337101841820151549e+03
4.770443404459871317e+02,3.379319346432022485e+03
4.772533482770592741e+02,3.281451494831776472e+03
4.774623413433504879e+02,3.329425931890720676e+03
4.776713196434775455e+02,3.383157301396738148e+03
4.778802831760575600e+02,3.358210594126087017e+03
4.780892319397074743e+02,3.429212760973324293e+03
4.782981659330440039e+02,3.475268220549910893e+03
4.785070851546843755e+02,3.327506954408363072e+03
4.787159896032452480e+02,3.331344909373078281e+03
4.789248792773437344e+02,3.410022986149746885e+03
4.791337541755966640e+02,3.461835378173406298e+03
4.793426142966211501e+02,3.423455828526251025e+03
4.795514596390339079e+02,3.406185031185031221e+03
4.797602902014520510e+02,3.365886504055518344e+03
4.799691059824924082e+02,3.379319346432022485e+03
4.801779069807719225e+02,3.473349243067552834e+03
4.803866931949075365e+02,3.339020819302509608e+03
4.805954646235162500e+02,3.377400368949664880e+03
4.808042212652148919e+02,3.410022986149746885e+03
4.810129631186204620e+02,3.429212760973324293e+03
4.812216901823499029e+02,3.413860941114462094e+03
4.814304024550201007e+02,3.354372639161371353e+03
4.816390999352479980e+02,3.377400368949664880e+03
4.818477826216505946e+02,3.375481391467306821e+03
4.820564505128447763e+02,3.339020819302509608e+03
4.822651036074474860e+02,3.327506954408363072e+03
4.824737419040757231e+02,3.400428098737957953e+03
4.826823654013462601e+02,3.308317179584785208e+03
4.828909740978762102e+02,3.469511288102837625e+03
4.830995679922822887e+02,3.377400368949664880e+03
4.833081470831817228e+02,3.383157301396738148e+03
4.835167113691912277e+02,3.388914233843811417e+03
4.837252608489278600e+02,3.388914233843811417e+03
4.839337955210084488e+02,3.408104008667388825e+03
4.841423153840499936e+02,3.419617873561535362e+03
4.843508204366694372e+02,3.381238323914380089e+03
4.845593106774836656e+02,3.440726625867470830e+03
4.847677861051096784e+02,3.386995256361453357e+03
4.849762467181643615e+02,3.411941963632104489e+03
4.851846925152646008e+02,3.394671166290884685e+03
4.853931234950275098e+02,3.367805481537875949e+03
4.856015396560699173e+02,3.337101841820151549e+03
4.858099409970085958e+02,3.482944130479341766e+03
4.860183275164607721e+02,3.363967526573160285e+03
4.862266992130431618e+02,3.444564580832186493e+03
4.864350560853728780e+02,3.415779918596820153e+03
4.866433981320666931e+02,3.377400368949664880e+03
4.868517253517416066e+02,3.381238323914380089e+03
4.870600377430145613e+02,3.398509121255600348e+03
4.872683353045025569e+02,3.223882170361043791e+03
4.874766180348223656e+02,3.427293783490966689e+03
4.876848859325911008e+02,3.415779918596820153e+03
4.878931389964255914e+02,3.429212760973324293e+03
4.881013772249427802e+02,3.358210594126087017e+03
4.883096006167595533e+02,3.450321513279259761e+03
4.885178091704929670e+02,3.268018652455272331e+03
4.887260028847599642e+02,3.461835378173406298e+03
4.889341817581773171e+02,3.331344909373078281e+03
4.891423457893620821e+02,3.363967526573160285e+03
4.893504949769312589e+02,3.367805481537875949e+03
4.895586293195016196e+02,3.400428098737957953e+03
4.897667488156901641e+02,3.415779918596820153e+03
4.899748534641138917e+02,3.365886504055518344e+03
4.901829432633896317e+02,3.402347076220315557e+03
4.903910182121343837e+02,3.365886504055518344e+03
4.905990783089650336e+02,3.396590143773242289e+03
4.908071235524986946e+02,3.438807648385113225e+03
4.910151539413519686e+02,3.475268220549910893e+03
4.912231694741421393e+02,3.394671166290884685e+03
4.914311701494859221e+02,3.486782085444057429e+03
4.916391559660003736e+02,3.375481391467306821e+03
4.918471269223023228e+02,3.431131738455681898e+03
4.920550830170087693e+02,3.415779918596820153e+03
4.922630242487365990e+02,3.452240490761617366e+03
4.924709506161028116e+02,3.367805481537875949e+03
4.926788621177242931e+02,3.354372639161371353e+03
4.928867587522179861e+02,3.381238323914380089e+03
4.930946405182008903e+02,3.446483558314544098e+03
4.933025074142897779e+02,3.381238323914380089e+03
4.935103594391018760e+02,3.266099674972914272e+03
4.937181965912537862e+02,3.450321513279259761e+03
4.939260188693626787e+02,3.398509121255600348e+03
4.941338262720453258e+02,3.431131738455681898e+03
4.943416187979188408e+02,3.386995256361453357e+03
4.945493964455999389e+02,3.471430265585195230e+03
4.947571592137058474e+02,3.379319346432022485e+03
4.949649071008531678e+02,3.373562413984949217e+03
4.951726401056591271e+02,3.408104008667388825e+03
4.953803582267403840e+02,3.333263886855436340e+03
4.955880614627141085e+02,3.417698896079177757e+03
4.957957498121971867e+02,3.490620040408772638e+03
4.960034232738065043e+02,3.471430265585195230e+03
4.962110818461589474e+02,3.408104008667388825e+03
4.964187255278715156e+02,3.463754355655763902e+03
4.966263543175612085e+02,3.394671166290884685e+03
4.968339682138447984e+02,3.385076278879095753e+03
4.970415672153394553e+02,3.390833211326169021e+03
4.972491513206618379e+02,3.538594477467716843e+03
4.974567205284291163e+02,3.386995256361453357e+03
4.976642748372580058e+02,3.398509121255600348e+03
4.978718142457656768e+02,3.319831044478931744e+03
4.980793387525688445e+02,3.408104008667388825e+03
4.982868483562846791e+02,3.327506954408363072e+03
4.984943430555298960e+02,3.425374806008608630e+03
4.987018228489216085e+02,3.381238323914380089e+03
4.989092877350766457e+02,3.490620040408772638e+03
4.991167377126118936e+02,3.358210594126087017e+03
4.993241727801443517e+02,3.371643436502591612e+03
4.995315929362910197e+02,3.344777751749582876e+03
4.997389981796687266e+02,3.402347076220315557e+03
4.999463885088944721e+02,3.346696729231940481e+03
5.001537639225851990e+02,3.352453661679013749e+03
5.003611244193577932e+02,3.375481391467306821e+03
5.005684699978291974e+02,3.377400368949664880e+03
5.007758006566164113e+02,3.371643436502591612e+03
5.009831163943363208e+02,3.381238323914380089e+03
5.011904172096057550e+02,3.369724459020233553e+03
5.013977031010418841e+02,3.431131738455681898e+03
5.016049740672614234e+02,3.388914233843811417e+03
5.018122301068814863e+02,3.340939796784867212e+03
5.020194712185187882e+02,3.379319346432022485e+03
5.022266974007905560e+02,3.362048549090802680e+03
5.024339086523134483e+02,3.365886504055518344e+03
5.026411049717045785e+02,3.379319346432022485e+03
5.028482863575807755e+02,3.379319346432022485e+03
5.030554528085590391e+02,3.436888670902755621e+03
5.032626043232563120e+02,3.427293783490966689e+03
5.034697409002895370e+02,3.310236157067142813e+03
5.036768625382754863e+02,3.413860941114462094e+03
5.038839692358313300e+02,3.390833211326169021e+03
5.040910609915738974e+02,3.546270387397148170e+03
5.042981378041200742e+02,3.306398202102427604e+03
5.045051996720869170e+02,3.371643436502591612e+03
5.047122465940911979e+02,3.438807648385113225e+03
5.049192785687500304e+02,3.404266053702673616e+03
5.051262955946801299e+02,3.269937629937629936e+03
5.053332976704987232e+02,3.266099674972914272e+03
5.055402847948224689e+02,3.440726625867470830e+03
5.057472569662684805e+02,3.484863107961699370e+03
5.059542141834535869e+02,3.410022986149746885e+03
5.061611564449948446e+02,3.377400368949664880e+03
5.063680837495090827e+02,3.333263886855436340e+03
5.065749960956133009e+02,3.548189364879505774e+03
5.067818934819243282e+02,3.396590143773242289e+03
5.069887759070591642e+02,3.429212760973324293e+03
5.071956433696348086e+02,3.477187198032268498e+03
5.074024958682681472e+02,3.486782085444057429e+03
5.076093334015760092e+02,3.356291616643729412e+03
5.078161559681755648e+02,3.367805481537875949e+03
5.080229635666834724e+02,3.469511288102837625e+03
5.082297561957169592e+02,3.400428098737957953e+03
5.084365338538927404e+02,3.440726625867470830e+03
5.086432965398277588e+02,3.402347076220315557e+03
5.088500442521391278e+02,3.377400368949664880e+03
5.090567769894435628e+02,3.358210594126087017e+03
5.092634947503581770e+02,3.392752188808526626e+03
5.094701975334997428e+02,3.271856607419987540e+03
5.096768853374854302e+02,3.440726625867470830e+03
5.098835581609318410e+02,3.373562413984949217e+03
5.100902160024562590e+02,3.367805481537875949e+03
5.102968588606752860e+02,3.415779918596820153e+03
5.105034867342062626e+02,3.459916400691048693e+03
5.107100996216657336e+02,3.425374806008608630e+03
5.109166975216707556e+02,3.502133905302919175e+03
5.111232804328383281e+02,3.300641269655354336e+03
5.113298483537853940e+02,3.365886504055518344e+03
5.115364012831289529e+02,3.342858774267224817e+03
5.117429392194856064e+02,3.363967526573160285e+03
5.119494621614728089e+02,3.444564580832186493e+03
5.121559701077068212e+02,3.481025152996984161e+03
5.123624630568053817e+02,3.390833211326169021e+03
5.125689410073846375e+02,3.448402535796902157e+03
5.127754039580621566e+02,3.333263886855436340e+03
5.129818519074545975e+02,3.419617873561535362e+03
5.131882848541788462e+02,3.386995256361453357e+03
5.133947027968517887e+02,3.377400368949664880e+03
5.136011057340906518e+02,3.367805481537875949e+03
5.138074936645122079e+02,3.471430265585195230e+03
5.140138665867332293e+02,3.463754355655763902e+03
5.142202244993708291e+02,3.475268220549910893e+03
5.144265674010418934e+02,3.396590143773242289e+03
5.146328952903635354e+02,3.411941963632104489e+03
5.148392081659524138e+02,3.502133905302919175e+03
5.150455060264255280e+02,3.440726625867470830e+03
5.152517888703999915e+02,3.442645603349828889e+03
5.154580566964925765e+02,3.271856607419987540e+03
5.156643095033201689e+02,3.390833211326169021e+03
5.158705472894999957e+02,3.444564580832186493e+03
5.160767700536486018e+02,3.444564580832186493e+03
5.162829777943832141e+02,3.379319346432022485e+03
5.164891705103204913e+02,3.356291616643729412e+03
5.166953482000776603e+02,3.362048549090802680e+03
5.169015108622714934e+02,3.450321513279259761e+03
5.171076584955192175e+02,3.411941963632104489e+03
5.173137910984371501e+02,3.452240490761617366e+03
5.175199086696427457e+02,3.363967526573160285e+03
5.177260112077528902e+02,3.415779918596820153e+03
5.179320987113842421e+02,3.433050715938039957e+03
5.181381711791540283e+02,3.425374806008608630e+03
5.183442286096790212e+02,3.408104008667388825e+03
5.185502710015763341e+02,3.402347076220315557e+03
5.187562983534626255e+02,3.408104008667388825e+03
5.189623106639548951e+02,3.375481391467306821e+03
5.191683079316702560e+02,3.436888670902755621e+03
5.193742901552255944e+02,3.465673333138121961e+03
5.195802573332377960e+02,3.490620040408772638e+03
5.197862094643237469e+02,3.438807648385113225e+03
5.199921465471003330e+02,3.415779918596820153e+03
5.201980685801847812e+02,3.473349243067552834e+03
5.204039755621937502e+02,3.356291616643729412e+03
5.206098674917443532e+02,3.427293783490966689e+03
5.208157443674532487e+02,3.473349243067552834e+03
5.210216061879375502e+02,3.335182864337793944e+03
5.212274529518143709e+02,3.413860941114462094e+03
5.214332846577003693e+02,3.314074112031858476e+03
5.216391013042127724e+02,3.367805481537875949e+03
5.218449028899680116e+02,3.429212760973324293e+03
5.220506894135834273e+02,3.429212760973324293e+03
5.222564608736760192e+02,3.350534684196656144e+03
5.224622172688624460e+02,3.465673333138121961e+03
5.226679585977598208e+02,3.392752188808526626e+03
5.228736848589849160e+02,3.339020819302509608e+03
5.230793960511548448e+02,3.431131738455681898e+03
5.232850921728866069e+02,3.356291616643729412e+03
5.234907732227967472e+02,3.406185031185031221e+03
5.236964391995027199e+02,3.427293783490966689e+03
5.239020901016208427e+02,3.504052882785277234e+03
5.241077259277687972e+02,3.469511288102837625e+03
5.243133466765629009e+02,3.413860941114462094e+03
5.245189523466203809e+02,3.358210594126087017e+03
5.247245429365580094e+02,3.417698896079177757e+03
5.249301184449928996e+02,3.410022986149746885e+03
5.251356788705418239e+02,3.388914233843811417e+03
5.253412242118218956e+02,3.461835378173406298e+03
5.255467544674500004e+02,3.452240490761617366e+03
5.257522696360429109e+02,3.433050715938039957e+03
5.259577697162176264e+02,3.448402535796902157e+03
5.261632547065912604e+02,3.410022986149746885e+03
5.263687246057806988e+02,3.362048549090802680e+03
5.265741794124026001e+02,3.377400368949664880e+03
5.267796191250740776e+02,3.433050715938039957e+03
5.269850437424123584e+02,3.456078445726333030e+03
5.271904532630339872e+02,3.398509121255600348e+03
5.273958476855558501e+02,3.404266053702673616e+03
5.276012270085951741e+02,3.373562413984949217e+03
5.278065912307688450e+02,3.310236157067142813e+03
5.280119403506935214e+02,3.421536851043893421e+03
5.282172743669864303e+02,3.442645603349828889e+03
5.284225932782645714e+02,3.398509121255600348e+03
5.286278970831444894e+02,3.505971860267634838e+03
5.288331857802435252e+02,3.463754355655763902e+03
5.290384593681783372e+02,3.423455828526251025e+03
5.292437178455660387e+02,3.363967526573160285e+03
5.294489612110235157e+02,3.427293783490966689e+03
5.296541894631675405e+02,3.408104008667388825e+03
5.298594026006153399e+02,3.363967526573160285e+03
5.300646006219835726e+02,3.381238323914380089e+03
5.302697835258894656e+02,3.406185031185031221e+03
5.304749513109496775e+02,3.356291616643729412e+03
5.306801039757813214e+02,3.481025152996984161e+03
5.308852415190011698e+02,3.410022986149746885e+03
5.310903639392262221e+02,3.310236157067142813e+03
5.312954712350734781e+02,3.354372639161371353e+03
5.315005634051599372e+02,3.379319346432022485e+03
5.317056404481023719e+02,3.413860941114462094e+03
5.319107023625178954e+02,3.398509121255600348e+03
5.321157491470231662e+02,3.421536851043893421e+03
5.323207808002352976e+02,3.511728792714708106e+03
5.325257973207712894e+02,3.379319346432022485e+03
5.327307987072479136e+02,3.392752188808526626e+03
5.329357849582821700e+02,3.434969693420397562e+03
5.331407560724911718e+02,3.377400368949664880e+03
5.333457120484916913e+02,3.375481391467306821e+03
5.335506528849005008e+02,3.459916400691048693e+03
5.337555785803347135e+02,3.419617873561535362e+03
5.339604891334114427e+02,3.421536851043893421e+03
5.341653845427473470e+02,3.331344909373078281e+03
5.343702648069593124e+02,3.377400368949664880e+03
5.345751299246645658e+02,3.469511288102837625e+03
5.347799798944798795e+02,3.337101841820151549e+03
5.349848147150221394e+02,3.454159468243975425e+03
5.351896343849083451e+02,3.484863107961699370e+03
5.353944389027554962e+02,3.457997423208690634e+03
5.355992282671803650e+02,3.400428098737957953e+03
